Codigo_muestra;Codigo_individuo;Especie;Familia;Type;Pairs;Fuente;Localidad;Coord_X;Coord_Y;Fecha_recoleccion;Muestra_general;Organo;Muestreo;Individuo;Num_Org;Leaf_area;Petiole_area;Leaf_area_with_petiole;Leaf_thickness;Leaf_fresh_weight;Petiole_fresh_weight;Leaf_fresh_weight_with_petiole;Leaf_dry_weight;Petiole_dry_weight;Leaf_dry_weight_with_petiole;SLA_without_petiole;SLA_with_petiole;1/SLA_without_petiole;1/SLA_with_petiole;Leaf_dry_weight_per_fresh_weight_without_petiole;Leaf_dry_weight_per_fresh_weight_with_petiole;Diametro_flor;Eje_max_flor;Eje_min_flor;Eje_3_flor;Volumen_flor;Alt_max_rep;Alt_max_veg;Eje_max_planta;Eje_min_planta;Volumen_planta_veg;Volumen_planta_rep;Volumen_inflorescencia
ANTMAJ_MOR.6.F4.;ANTMAJ_MOR.6.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;6;4;;;;;;;;;;;;;;;;;;42;22;10;9240;;;;;;;
ANTMAJ_MOR.7.F1.;ANTMAJ_MOR.7.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;7;1;;;;;;;;;;;;;;;;;;44;20;10;8800;;;;;;;
ANTMAJ_MOR.7.F2.;ANTMAJ_MOR.7.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;7;2;;;;;;;;;;;;;;;;;;43;21;10;9030;;;;;;;
ANTMAJ_MOR.7.F3.;ANTMAJ_MOR.7.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;7;3;;;;;;;;;;;;;;;;;;39;22;10;8580;;;;;;;
ANTMAJ_MOR.7.F4.;ANTMAJ_MOR.7.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;7;4;;;;;;;;;;;;;;;;;;38;19;10;7220;;;;;;;
ANTMAJ_MOR.8.F1.;ANTMAJ_MOR.8.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;8;1;;;;;;;;;;;;;;;;;;45;18;10;8100;;;;;;;
ANTMAJ_MOR.8.F2.;ANTMAJ_MOR.8.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;8;2;;;;;;;;;;;;;;;;;;43;17;10;7310;;;;;;;
ANTMAJ_MOR.8.F3.;ANTMAJ_MOR.8.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;8;3;;;;;;;;;;;;;;;;;;35;14;10;4900;;;;;;;
ANTMAJ_MOR.8.F4.;ANTMAJ_MOR.8.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;8;4;;;;;;;;;;;;;;;;;;43;17;10;7310;;;;;;;
ANTMAJ_MOR.9.F1.;ANTMAJ_MOR.9.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;9;1;;;;;;;;;;;;;;;;;;40;17;10;6800;;;;;;;
ANTMAJ_MOR.9.F2.;ANTMAJ_MOR.9.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;9;2;;;;;;;;;;;;;;;;;;42;15;10;6300;;;;;;;
ANTMAJ_MOR.9.F3.;ANTMAJ_MOR.9.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;9;3;;;;;;;;;;;;;;;;;;38;14;10;5320;;;;;;;
ANTMAJ_MOR.9.F4.;ANTMAJ_MOR.9.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;9;4;;;;;;;;;;;;;;;;;;44;16;10;7040;;;;;;;
ANTMAJ_MOR10.F1.;ANTMAJ_MOR10.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;10;1;;;;;;;;;;;;;;;;;;42;17;10;7140;;;;;;;
ANTMAJ_MOR10.F2.;ANTMAJ_MOR10.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;10;2;;;;;;;;;;;;;;;;;;45;19;10;8550;;;;;;;
ANTMAJ_MOR10.F3.;ANTMAJ_MOR10.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;10;3;;;;;;;;;;;;;;;;;;44;19;10;8360;;;;;;;
ANTMAJ_MOR10.F4.;ANTMAJ_MOR10.;Antirrhinum majus;Plantaginaceae;Generalist;Antirrhinum;Campo;Ascara;-0.656560459;42.56071809;09/05/2024;Planta;Flor;Morfologia;10;4;;;;;;;;;;;;;;;;;;50;20;10;10000;;;;;;;
ASPCYN_MOR.1.F1.;ASPCYN_MOR.1.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;1;1;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.1.F2.;ASPCYN_MOR.1.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;1;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.1.F3.;ASPCYN_MOR.1.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;1;3;;;;;;;;;;;;;;;;;3;;;3;21.20575041;;;;;;;
ASPCYN_MOR.1.F4.;ASPCYN_MOR.1.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;1;4;;;;;;;;;;;;;;;;;3;;;3;21.20575041;;;;;;;
ASPCYN_MOR.2.F1.;ASPCYN_MOR.2.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;2;1;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.2.F2.;ASPCYN_MOR.2.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;2;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.2.F3.;ASPCYN_MOR.2.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;2;3;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.2.F4.;ASPCYN_MOR.2.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;2;4;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR.3.F1.;ASPCYN_MOR.3.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;3;1;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.3.F2.;ASPCYN_MOR.3.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;3;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.3.F3.;ASPCYN_MOR.3.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;3;3;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.3.F4.;ASPCYN_MOR.3.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;3;4;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.4.F1.;ASPCYN_MOR.4.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;4;1;;;;;;;;;;;;;;;;;3;;;4;28.27433388;;;;;;;
ASPCYN_MOR.4.F2.;ASPCYN_MOR.4.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;4;2;;;;;;;;;;;;;;;;;3;;;4;28.27433388;;;;;;;
ASPCYN_MOR.4.F3.;ASPCYN_MOR.4.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;4;3;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.4.F4.;ASPCYN_MOR.4.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;4;4;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.5.F1.;ASPCYN_MOR.5.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;5;1;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR.5.F2.;ASPCYN_MOR.5.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;5;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.5.F3.;ASPCYN_MOR.5.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;5;3;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.5.F4.;ASPCYN_MOR.5.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;5;4;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.6.F1.;ASPCYN_MOR.6.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;6;1;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR.6.F2.;ASPCYN_MOR.6.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;6;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.6.F3.;ASPCYN_MOR.6.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;6;3;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR.6.F4.;ASPCYN_MOR.6.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;6;4;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.7.F1.;ASPCYN_MOR.7.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;7;1;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.7.F2.;ASPCYN_MOR.7.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;7;2;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR.7.F3.;ASPCYN_MOR.7.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;7;3;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.7.F4.;ASPCYN_MOR.7.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;7;4;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.8.F1.;ASPCYN_MOR.8.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;8;1;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.8.F2.;ASPCYN_MOR.8.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;8;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.8.F3.;ASPCYN_MOR.8.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;8;3;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR.8.F4.;ASPCYN_MOR.8.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;8;4;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.9.F1.;ASPCYN_MOR.9.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;9;1;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.9.F2.;ASPCYN_MOR.9.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;9;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.9.F3.;ASPCYN_MOR.9.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;9;3;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR.9.F4.;ASPCYN_MOR.9.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;9;4;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR10.F1.;ASPCYN_MOR10.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;10;1;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
ASPCYN_MOR10.F2.;ASPCYN_MOR10.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;10;2;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR10.F3.;ASPCYN_MOR10.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;10;3;;;;;;;;;;;;;;;;;2;;;3;9.424777961;;;;;;;
ASPCYN_MOR10.F4.;ASPCYN_MOR10.;Asperula cynanchica;Rubiaceae;Generalist;Asperula;Campo;Estada;0.23817738;42.07134625;23/06/2024;Planta;Flor;Morfologia;10;4;;;;;;;;;;;;;;;;;2;;;2;6.283185307;;;;;;;
BUPRIG_MOR.1.F1.;BUPRIG_MOR.1.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;1;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.1.F2.;BUPRIG_MOR.1.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;1;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.1.F3.;BUPRIG_MOR.1.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;1;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.1.F4.;BUPRIG_MOR.1.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;1;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.2.F1.;BUPRIG_MOR.2.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;2;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.2.F2.;BUPRIG_MOR.2.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;2;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.2.F3.;BUPRIG_MOR.2.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;2;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.2.F4.;BUPRIG_MOR.2.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;2;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.3.F1.;BUPRIG_MOR.3.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;3;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.3.F2.;BUPRIG_MOR.3.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;3;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.3.F3.;BUPRIG_MOR.3.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;3;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.3.F4.;BUPRIG_MOR.3.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;3;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.4.F1.;BUPRIG_MOR.4.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;4;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.4.F2.;BUPRIG_MOR.4.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;4;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.4.F3.;BUPRIG_MOR.4.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;4;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.4.F4.;BUPRIG_MOR.4.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;4;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.5.F1.;BUPRIG_MOR.5.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;5;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.5.F2.;BUPRIG_MOR.5.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;5;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.5.F3.;BUPRIG_MOR.5.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;5;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.5.F4.;BUPRIG_MOR.5.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;5;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.6.F1.;BUPRIG_MOR.6.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;6;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.6.F2.;BUPRIG_MOR.6.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;6;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.6.F3.;BUPRIG_MOR.6.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;6;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.6.F4.;BUPRIG_MOR.6.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;6;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.7.F1.;BUPRIG_MOR.7.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;7;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.7.F2.;BUPRIG_MOR.7.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;7;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.7.F3.;BUPRIG_MOR.7.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;7;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.7.F4.;BUPRIG_MOR.7.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;7;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.8.F1.;BUPRIG_MOR.8.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;8;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.8.F2.;BUPRIG_MOR.8.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;8;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.8.F3.;BUPRIG_MOR.8.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;8;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.8.F4.;BUPRIG_MOR.8.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;8;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.9.F1.;BUPRIG_MOR.9.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;9;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.9.F2.;BUPRIG_MOR.9.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;9;2;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.9.F3.;BUPRIG_MOR.9.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;9;3;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR.9.F4.;BUPRIG_MOR.9.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;9;4;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
BUPRIG_MOR10.F1.;BUPRIG_MOR10.;Bupleurum rigidum;Apiaceae;Generalist;Bupleurum;Campo;Ibort;-0.403467797;42.47930727;11/06/2024;Planta;Flor;Morfologia;10;1;;;;;;;;;;;;;;;;;1.5;;;1.5;2.650718801;;;;;;;
